video_id,title,filename,pub_date,assemblyai_transcript_id
berrrgd8A9k,STOP Sangha UK 306 06 01 2025,2025-06-01-stop-sangha-uk-306-06-01-2025.md,2025-06-01,1f28dfc8-1025-4e26-a9ab-12e450335f29
paLWh53_uF0,Laughing at Old Stories Dhamma Friends 2025 05 25,2025-06-04-laughing-at-old-stories-dhamma-friends-2025-05-25.md,2025-06-04,e4c80ad0-d921-4d12-ae6a-b67c5f186ff8
8jbnanqSmLY,Duty to the Dhamma and How to Practice in an Online Sangha Sangha US 170 06 07 2025,2025-06-07-duty-to-the-dhamma-and-how-to-practice-in-an-online-sangha-sangha-us-170-06-07-2025.md,2025-06-07,5e3427c6-f34f-4914-b21c-0b5acee180d6
QTBkZgv8zyY,Input Signals in the Body Sangha UK 307 06 08 2025,2025-06-08-input-signals-in-the-body-sangha-uk-307-06-08-2025.md,2025-06-08,0bf5fe37-ee43-4f7c-9bbe-d1c6ed71693e
yDcnfU9FVVw,Guided Practice with Anna Sis Dhamma Friends 06 11 2025,2025-06-11-guided-practice-with-anna-sis-dhamma-friends-06-11-2025.md,2025-06-11,a4005038-1cd8-4f1b-a431-ff5861c4b6a9
hzjPEJRCVZ4,Respect Sangha US 171 06 14 2025,2025-06-14-respect-sangha-us-171-06-14-2025.md,2025-06-14,f823c444-78c6-40c6-93d9-caf5231f74aa
EGNoIIzr06o,3 Characteristics Sangha UK 308 06 15 2025,2025-06-15-3-characteristics-sangha-uk-308-06-15-2025.md,2025-06-15,38242457-123f-479e-9f5a-d3b9879a9a98
hx9caCHaMd8,The Hinderance of Doubt Sangha US 172 06 21 2025,2025-06-21-the-hinderance-of-doubt-sangha-us-172-06-21-2025.md,2025-06-21,50f25833-4c51-4749-9e7e-f8d706b903e9
4LHo3r9tt00,AN 7 67: Nagaropama Sutta - The Fortress Sangha UK 309 06 22 2025,2025-06-22-an-7-67--nagaropama-sutta---the-fortress-sangha-uk-309-06-22-2025.md,2025-06-22,3563c7c9-92c2-4fcf-8aca-0b43c38deecc
6_qqbQk_s1A,Taking Sides and Taking It Lightly Sangha US 173 06 28 2025,2025-06-28-taking-sides-and-taking-it-lightly-sangha-us-173-06-28-2025.md,2025-06-28,42d9dd49-e020-4923-a92c-990a9c7c3c46
tovNKUKrk78,Feelings Sangha UK 310 06 29 2025,2025-06-29-feelings-sangha-uk-310-06-29-2025.md,2025-06-29,fe7789d5-e73e-4457-ba10-283c9b2a08b3
yHKvGhMJiyg,Sexuality and the Highest Good US Sangha 174 07 05 2025,2025-07-05-sexuality-and-the-highest-good-us-sangha-174-07-05-2025.md,2025-07-05,b5ad8710-351b-4ba2-91b1-01e73f98cdf3
3wd-oWrRohQ,"Toxic Positivity, AI and Nothingness Sangha UK 311 07 06 2025",2025-07-06-toxic-positivity--ai-and-nothingness-sangha-uk-311-07-06-2025.md,2025-07-06,7481e4f2-8698-45f6-8d99-33b7f3d07c92
O71z4oIyNv0,"The Three Characteristics, Nurturing and Walking Meditation Sangha US 175 07 12 2025",2025-07-12-the-three-characteristics--nurturing-and-walking-meditation-sangha-us-175-07-12-2025.md,2025-07-12,4ec81f3f-8b4a-45a2-8772-27800a892ada
h_OyfCDDMCc,What are the Prerequisites for Practice? Sangha UK 312 07 13 2025,2025-07-13-what-are-the-prerequisites-for-practice--sangha-uk-312-07-13-2025.md,2025-07-13,f7422c02-4178-4b25-bbc2-447a4be57a6b
efbBOLpbNPQ,How To Deal With Other Religions US Sangha 176 07 19 2025,2025-07-19-how-to-deal-with-other-religions-us-sangha-176-07-19-2025.md,2025-07-19,21cd9b97-45d3-4aa4-9f6e-81e43fcf6181
i9kE_f6YkW8,The Ten Perfections UK Sangha 313 07 20 2025,2025-07-20-the-ten-perfections-uk-sangha-313-07-20-2025.md,2025-07-20,60aafded-7933-49be-8647-0642cf7ebc17
oylvlpchlQ4,What was Practiced in the Time of the Buddha? Sangha US 177 07 26 25,2025-07-26-what-was-practiced-in-the-time-of-the-buddha--sangha-us-177-07-26-25.md,2025-07-26,b12ece1e-ec30-4f4f-84d8-77de3c4fb3b6
dwNg2etZS8Y,"Giving Presents, Changing Patterns and Making Plans Sangha UK 314 07 27 25",2025-07-27-giving-presents--changing-patterns-and-making-plans-sangha-uk-314-07-27-25.md,2025-07-27,22886a36-130e-4bdd-afb0-5e5affe8cbb3
om1tD1g7lVE,Counterfeit Dhammas and the Ten Fetters Sangha US 178 08 02 2025,2025-08-02-counterfeit-dhammas-and-the-ten-fetters-sangha-us-178-08-02-2025.md,2025-08-02,af2b86ff-59d6-4d4c-a318-7aafe2bf8d22
Y1bmFofpoAs,"I am not ""Me"" Sangha UK 315 08 03 25",2025-08-03-i-am-not--me--sangha-uk-315-08-03-25.md,2025-08-03,d3f7da30-c185-4b82-b385-f14a0b35d875
kl_bR8YlyyU,The Entire Teaching of the Buddha Sangha US 179 08 09 2025,2025-08-09-the-entire-teaching-of-the-buddha-sangha-us-179-08-09-2025.md,2025-08-09,4373d867-84a1-4437-a2bd-8f7f50550ec5
rum1KUB03sY,Sense Restraint UK Sangha 316 08 10 25,2025-08-10-sense-restraint-uk-sangha-316-08-10-25.md,2025-08-10,bce02f25-04a4-43de-a9c6-ff1b695a2675
XPTv2ixnhDM,The Real Magic Sangha US 180 08 16 2025,2025-08-16-the-real-magic-sangha-us-180-08-16-2025.md,2025-08-16,a1131418-d769-426a-b879-9be347e62afc
7aYOeUcqg6c,Dukkhaholism Sangha UK 317 08 17 25,2025-08-17-dukkhaholism-sangha-uk-317-08-17-25.md,2025-08-17,309139fb-b475-4960-b0f7-d56cb8971c33
PBgauw2Eomc,Adequate & Good Enough Sangha US 181 08 23 2025,2025-08-23-adequate---good-enough-sangha-us-181-08-23-2025.md,2025-08-23,be99d768-0b4d-428d-bc73-17ca8e6a6605
8-7_VcLEDTw,"Come, Sit Down, Take a Rest, Enjoy Your Life, Be Happy Sangha UK 318 08 24 25",2025-08-24-come--sit-down--take-a-rest--enjoy-your-life--be-happy-sangha-uk-318-08-24-25.md,2025-08-24,feb253a8-9812-474a-98b0-66c182081c7d
hd5G3jks9kk,Begin to Float Sangha US 182 08 30 25,2025-08-30-begin-to-float-sangha-us-182-08-30-25.md,2025-08-30,4f9e93e8-97b0-4a8a-a4b5-410e4d6dcdd8
Bx3xhdVwzUU,Make it a Game Sangha UK 318 08 31 25,2025-08-31-make-it-a-game-sangha-uk-318-08-31-25.md,2025-08-31,eb984bf0-ea9a-495f-ae64-a188388c95b5
5Ce75fr1AtA,Atammayatā Sangha US 183 09 06 25,2025-09-06-atammayatā-sangha-us-183-09-06-25.md,2025-09-06,e6f8ae90-61d0-4385-bf7f-77718fd0e72a
bvo0e3KgR5k,Kalyāṇa-mitta Noble Friend UK Sangha 319 09 07 25,2025-09-07-kalyāṇa-mitta-noble-friend-uk-sangha-319-09-07-25.md,2025-09-07,c752a2ef-e7c3-493b-ab3f-7a0a4a98de13
ciSjh1ljMzw,Samadhi and Parenting Sangha US 184 09 13 25,2025-09-13-samadhi-and-parenting-sangha-us-184-09-13-25.md,2025-09-13,9f7eb79f-600c-4cd7-892e-70e5357ed26c
0D6kJYmwJHk,"Anusaya, Self-Preservation Instinct & Fear UK Sangha 320 09 14 25",2025-09-14-anusaya--self-preservation-instinct---fear-uk-sangha-320-09-14-25.md,2025-09-14,e3c96197-bb4c-4351-abff-7cf2a36ea297
tTNW0anCNiA,Underlying Tendencies US Sangha 185 09 20 25,2025-09-20-underlying-tendencies-us-sangha-185-09-20-25.md,2025-09-20,e199a201-d99f-44c0-9c7f-8014df78fc77
TpZf2tOW35Q,"Time Structuring & ""Not My Business"" UK Sangha 321 09 21 25",2025-09-21-time-structuring----not-my-business--uk-sangha-321-09-21-25.md,2025-09-21,48fb81b3-7153-498e-9d86-fba6e8b11aaf
KqWQOwU5Rx4,Right Speech and Dependent Origination US Sangha 186 09 27 25,2025-09-27-right-speech-and-dependent-origination-us-sangha-186-09-27-25.md,2025-09-27,4b8e276a-c9ec-4991-9c7a-747156b5327a
tFzbPwg1yuw,The Art of Doing Nothing Sangha UK 322 09 28 25,2025-09-28-the-art-of-doing-nothing-sangha-uk-322-09-28-25.md,2025-09-28,73fbd5bb-b65c-42c0-a728-b0d3175b09b0
WXUdUBu51VY,The Great Discourse on Slip Sliding Away US Sangha 187 10 04 25 mp4,2025-10-04-the-great-discourse-on-slip-sliding-away-us-sangha-187-10-04-25-mp4.md,2025-10-04,67aff302-3a66-46c9-8282-ca290c10bf32
3rrBR-u6cOg,"Pay Attention to the Attitude & ""In the Middle"" (AN 6 61) Sangha UK 323 10 05 2025",2025-10-05-pay-attention-to-the-attitude----in-the-middle---an-6-61--sangha-uk-323-10-05-2025.md,2025-10-05,fef4901c-72f8-46d1-a628-bd8976dfc764
XhBw4tnmJXo,When the Student is Ready Sangha US 188 10 11 25,2025-10-11-when-the-student-is-ready-sangha-us-188-10-11-25.md,2025-10-11,83ee2b75-78f8-40b8-94fa-0de3cc584215
NZONzjmzHV8,Soft and Hard UK Sangha 324 10 12 25,2025-10-12-soft-and-hard-uk-sangha-324-10-12-25.md,2025-10-12,8a86ad35-b873-467d-896d-d7c68183cbaf
4nK31bIoZ3U,Ongoing Investigation US Sangha 189 10 18 25,2025-10-18-ongoing-investigation-us-sangha-189-10-18-25.md,2025-10-18,193ae77e-bd72-4bc0-8592-1239e14f6407
441IArCilAs,Nothing Special UK Sangha 325 10 19 25,2025-10-19-nothing-special-uk-sangha-325-10-19-25.md,2025-10-19,39bcf211-9bb9-405c-aa17-2d11a81d1039
cwe1X3IysVU,Growing a Sense of Ease in the Practice Phra Daniel US Sangha 191 10 25 25,2025-10-25-growing-a-sense-of-ease-in-the-practice-phra-daniel-us-sangha-191-10-25-25.md,2025-10-25,3797dcc2-63d1-4081-b368-ee388a3aca6d
XCe-4UiiInQ,One Wholesome Thought US Sangha 190 10 25 25,2025-10-25-one-wholesome-thought-us-sangha-190-10-25-25.md,2025-10-25,d54d5c38-7322-404a-9883-de73da676870
bXn2HHx9Gak,No Need for Perfect UK Sangha 326 10 27 25,2025-10-27-no-need-for-perfect-uk-sangha-326-10-27-25.md,2025-10-27,c82a7bb7-4335-4137-b7a5-3dcca0246c14
BG63j1-2tQw,A Pleasant Abiding Sangha UK 327 11 02 25,2025-11-02-a-pleasant-abiding-sangha-uk-327-11-02-25.md,2025-11-02,f3ec96c9-3e98-475c-af67-f97134971bb5
3GCUIk63zwU,Denial US Sangha 192 11 08 25,2025-11-08-denial-us-sangha-192-11-08-25.md,2025-11-08,b0cd60a9-8c3c-4038-bc75-597956ee7ad6
8WUA_57W2xo,Taking Care of Business Sangha UK 327 11 09 25,2025-11-09-taking-care-of-business-sangha-uk-327-11-09-25.md,2025-11-09,967fe3da-769c-47e9-8a5e-cc3018e2eb5c
XqG2gRAaehM,"Don't Know, Don't Care US Sangha 193 11 15 25",2025-11-15-don-t-know--don-t-care-us-sangha-193-11-15-25.md,2025-11-15,37687c6d-2b49-470b-b781-6bf3a7d3e495
wbCJazqhzPc,Boredom and Restlessness Sangha UK 328 11 16 25,2025-11-16-boredom-and-restlessness-sangha-uk-328-11-16-25.md,2025-11-16,6fa38410-d4b7-4c87-b3ec-0bc2f4c6d765
oyTotg4zFUA,Duty to the Dhamma Sangha US 194 11 22 25,2025-11-22-duty-to-the-dhamma-sangha-us-194-11-22-25.md,2025-11-22,570e9d85-74c5-42f4-94d0-570a46b91317
bixjuwaYKDo,"Viewing, Looking & Investigating Sangha UK 329 11 23 25",2025-11-23-viewing--looking---investigating-sangha-uk-329-11-23-25.md,2025-11-23,162c0ed7-10d1-4a15-adbc-d87bcfdc3908
4_RQZig0oi8,See Things Clearly Sangha US 195 11 29 25,2025-11-29-see-things-clearly-sangha-us-195-11-29-25.md,2025-11-29,7f0f3ea3-bc16-455f-8d0e-5c2cff1eb8e5
7mwIPhbaWNc,"Valuable, Useful and Wholesome Speech Sangha UK 330 11 30 25",2025-11-30-valuable--useful-and-wholesome-speech-sangha-uk-330-11-30-25.md,2025-11-30,a7084168-e52c-4e7d-be3e-2e7162409360
EQxUPLw-oXY,"Satipatthana, Body, Feelings, Mind, and Mental Objects Sangha US 196 12 06 25",2025-12-06-satipatthana--body--feelings--mind--and-mental-objects-sangha-us-196-12-06-25.md,2025-12-06,945c89b6-7ac4-40cf-ab8f-1ae893fc1d97
48ktYp0v9hE,Aha! I See You Mara Sangha UK 331 12 07 25,2025-12-07-aha--i-see-you-mara-sangha-uk-331-12-07-25.md,2025-12-07,746bbcbd-e457-40b6-ba8e-f0288db89cd6
6BFqIVJcgUA,The Direct Path Sangha US 197 12 13 25,2025-12-13-the-direct-path-sangha-us-197-12-13-25.md,2025-12-13,8d1c2a8a-d728-4c9c-a0f6-cc7e56c3d8d6
v0MRwyiKetQ,MN 2: Sabbasava Sutta Sangha UK 332 12 14 25,2025-12-14-mn-2--sabbasava-sutta-sangha-uk-332-12-14-25.md,2025-12-14,2bfd8f48-1a54-473b-96ad-41117b778719
U6soG8qWdn4,Guided Practice Boundless Joy,2025-12-16-guided-practice-boundless-joy.md,2025-12-16,e3381be7-7ee0-4272-83f7-cb12f6eb428e
ejhZLd7cjnE,Pay Attention to the Hinderances Sangha US 198 12 20 25,2025-12-20-pay-attention-to-the-hinderances-sangha-us-198-12-20-25.md,2025-12-20,a410e775-a2cd-405b-ad7e-46374a53a19f
Ni47bxiTZDM,"Vedana, Tanha, Upadana & Feelings Sangha UK 333 12 21 25",2025-12-21-vedana--tanha--upadana---feelings-sangha-uk-333-12-21-25.md,2025-12-21,7b40a171-796a-40d9-ba71-6b0e9d1055a5
za3nbUi-Xds,Right Livelihood Sangha US 199 12 27 25,2025-12-27-right-livelihood-sangha-us-199-12-27-25.md,2025-12-27,02b518f4-d20b-49cb-a04f-c35658ce9247
PBDCKx-jncg,The Fire Sermon SN 35 28 Sangha UK 334 12 28 25,2025-12-28-the-fire-sermon-sn-35-28-sangha-uk-334-12-28-25.md,2025-12-28,7b3324b0-03db-4d7e-b208-9a13915e5d34
NkLzXsOwhJg,First Jhana: Its Features and Prerequisites Sangha US 200 01 03 26,2026-01-03-first-jhana--its-features-and-prerequisites-sangha-us-200-01-03-26.md,2026-01-03,64dc9549-063f-4753-b8af-c8025fbf203c
bB_3Ke4y2Js,Telling a New Story Sangha UK 335 01 04 26,2026-01-04-telling-a-new-story-sangha-uk-335-01-04-26.md,2026-01-04,6a286eaf-2303-4165-8c0e-d16760cb2858
oFCD-BeEWBY,The Dhamma is Juicy Sangha US 201 01 10 26,2026-01-10-the-dhamma-is-juicy-sangha-us-201-01-10-26.md,2026-01-10,5f755807-7532-46fd-af7a-ab17cf607cc6
omyeEFjg_fY,Striving Is Not The Practice - MN 101: Devadaha Sutta Sangha UK 336 01 11 26,2026-01-11-striving-is-not-the-practice---mn-101--devadaha-sutta-sangha-uk-336-01-11-26.md,2026-01-11,c835fd08-c669-45a0-b43f-5cb3cfab3659
4XmzkDE07PA,What Is And Is Not The Path Sangha US 202 01 17 26,2026-01-17-what-is-and-is-not-the-path-sangha-us-202-01-17-26.md,2026-01-17,69999d98-6388-42b3-9a84-37276fe87ed8
bsEoKYqPOQU,Finding Pleasure in the Right Way Sangha UK 337 01 18 26,2026-01-18-finding-pleasure-in-the-right-way-sangha-uk-337-01-18-26.md,2026-01-18,0a8b5cd9-0947-411f-9e3d-7f0844a9f831
BylB7VhlWCs,What Is Self And What Is Not Self? Sangha US 203 01 24 26,2026-01-24-what-is-self-and-what-is-not-self--sangha-us-203-01-24-26.md,2026-01-24,50eeb7cf-a586-4df8-aa41-95f64d727c0f
m1WrGOLjPao,"Ordinary Language, Dhamma Language and Distractions Sangha UK 338 01 25 26",2026-01-25-ordinary-language--dhamma-language-and-distractions-sangha-uk-338-01-25-26.md,2026-01-25,001853a8-693a-4cff-9a4a-4eb929370b3e
frthlyRJp0U,Compassion and Metta Sangha US 204 01 31 26,2026-01-31-compassion-and-metta-sangha-us-204-01-31-26.md,2026-01-31,7cb0409b-cddf-48b0-a068-754a5c5e253c
9XKdXk_8z8w,"Not Sure"" Sangha UK 339 02 01 26",2026-02-01--not-sure--sangha-uk-339-02-01-26.md,2026-02-01,e79b1e1b-0880-4830-9f04-418f4d772fc1
bR_nMKpTUj0,The Sangha UK #137 | 06.18.23,2023-06-18-the-sangha-uk-137-06-18-23.md,2023-06-18,4be89ce9-5e7f-430a-9d56-6d74587d0c64
ysEJFV8q5ww,Avery  6 6 21 23,2023-06-21-avery-6-6-21-23.md,2023-06-21,560fbe0c-29f5-4b65-9fd7-adc3abbd511e
8z2oYO0HtEI,Investigation | The Sangha US #74 | 06.25.23,2023-06-25-investigation-the-sangha-us-74-06-25-23.md,2023-06-25,0f483a35-bcb8-49e8-84ea-3995842b3969
h7ohyR0xkmM,SN 56.11: Dhammacakkappavattana Sutta | The Sangha UK #136 | 06.14.23,2023-06-14-sn-56-11--dhammacakkappavattana-sutta-the-sangha-uk-136-06-14-23.md,2023-06-14,60ae88f9-34c7-4f8a-a43f-985bcd0d9530
zRUnLUseRLI,Snp 1.8: Metta Sutta and AN 4:124 Jhana Sutta | Games People Play | The Sangha UK #134 | 06.07.23,2023-06-07-snp-1-8--metta-sutta-and-an-4-124-jhana-sutta-games-people-play-the-sangha-uk-134-06-07-23.md,2023-06-07,b47f3134-b9a3-4f9a-b418-b2a82211e91f
Vc8lYOu4WPQ,Jhanas | The Sangha US #73 | 06.17.23,2023-06-17-jhanas-the-sangha-us-73-06-17-23.md,2023-06-17,046c8e64-736f-4db9-b508-a875087412e2
iM0h8CY36y4,Avery  5 6 9 23,2023-06-09-avery-5-6-9-23.md,2023-06-09,99e19176-b7b1-4089-b8e0-41e6d3e47cdb
uHS1xLeP15g,Teacher Training and Open Sangha | The Sangha US #75 | 07.08.23,2023-07-08-teacher-training-and-open-sangha-the-sangha-us-75-07-08-23.md,2023-07-08,ef06591f-59a4-4496-9c56-fa5abeefc79c
8mGeR-UAhhQ,Robert Presents Rumi | The Sangha UK #135 | 06.13.23,2023-06-13-robert-presents-rumi-the-sangha-uk-135-06-13-23.md,2023-06-13,397b3f83-ad49-4298-b9f0-cf3bf7f453cf
Lg6X47rRKZ8,The Sangha US #72 | 06.10.23,2023-06-10-the-sangha-us-72-06-10-23.md,2023-06-10,6c928a3a-6207-42ee-ae4c-4d061220dd97
SzWWlU3DHLs,Avery  4 6 4 23,2023-06-04-avery-4-6-4-23.md,2023-06-04,7ac6d5ac-7f6c-4732-af76-7b856dcd33ce
gJ37HzoPUrE,Games | The Sangha US #71 | 06.03.23,2023-06-03-games-the-sangha-us-71-06-03-23.md,2023-06-03,6774f11a-1b89-410f-9b79-743a05f1368b
RnldFim5t-c,Avery 3 6 1 23,2023-06-01-avery-3-6-1-23.md,2023-06-01,08f78398-a334-4c46-a5f2-92223a49fa44
jQkxUzBrBas,Alexander 1st call 6 3 23,2023-06-03-alexander-1st-call-6-3-23.md,2023-06-03,3d2dc9de-9ef7-4d80-bc61-0dfef5d73520
Rhlu3VUXFmo,Martin Laurant Corey 6 3 23,2023-06-03-martin-laurant-corey-6-3-23.md,2023-06-03,1977fece-9c83-4858-859f-5a5f9abf054d
VBSYJkaG91g,Gerry #7 | 05.12.23,2023-05-12-gerry-7-05-12-23.md,2023-05-12,0458854c-c52e-4fee-8448-75cd0abe9016
wE28q2P6U-k,Mitchael interview 6 10 23,2023-06-10-mitchael-interview-6-10-23.md,2023-06-10,97ed6b3e-40ef-4a06-9198-5c013d1588b2
l5QOtoRPWaI,DJ | The Sangha UK #131 | 05.17.23,2023-05-17-dj-the-sangha-uk-131-05-17-23.md,2023-05-17,8973c908-8115-43ff-ad8a-f3def65bc7d9
EkRjtgrhLlY,MN 10: Satipatthana Sutta | The Sangha UK #129 | 05.11.23,2023-05-11-mn-10--satipatthana-sutta-the-sangha-uk-129-05-11-23.md,2023-05-11,5535fba6-7c80-47aa-af37-e77a120f3419
5APjQfvdz1I,Gerry #8 | 05.20.23,2023-05-20-gerry-8-05-20-23.md,2023-05-20,138d6d5b-d14a-4fd4-be5f-34c9bb2dd689
_zjDKNHc50k,Rick with Laurent | 06.14.23,2023-06-14-rick-with-laurent-06-14-23.md,2023-06-14,cd8386a8-15f2-4a7e-bc36-371ce8a2f0a5
fIr5Dc-d6j8,Martin 6 12 23,2023-06-12-martin-6-12-23.md,2023-06-12,673be21c-f57c-4fb5-b855-cd7386d15e75
k0X34tUYApo,The Sangha US #68 | 05.20.23,2023-05-20-the-sangha-us-68-05-20-23.md,2023-05-20,2e54ec7a-dcec-44da-b096-d7dc3bb4e05d
OjdbwOKnidA,Gerry #6 | 06.10.23,2023-06-10-gerry-6-06-10-23.md,2023-06-10,a61ab162-4069-4d61-85ef-ec19353c1dc3
J6jES2jskbw,"Anatta, the Fetters and the Sotāpanna Path | The Sangha UK #133 | 05.27.23",2023-05-27-anatta--the-fetters-and-the-sotāpanna-path-the-sangha-uk-133-05-27-23.md,2023-05-27,d53c22cb-5d76-4842-8796-cbdd03e8e281
Yw4Im9zg0sc,Corey W 6 12 23,2023-06-12-corey-w-6-12-23.md,2023-06-12,b7704ef3-ca02-48bc-a739-d053c19663f4
wq3WUcL9wEk,"Mike 4 5,15,23",2023-06-26-mike-4-5-15-23.md,2023-06-26,bb68a514-1045-4bde-864b-179170c547ee
vC4GMPMELWY,The Sangha Martin Laurant Corey w 5 22 23,2023-05-22-the-sangha-martin-laurant-corey-w-5-22-23.md,2023-05-22,efa3700a-0b3f-4e2c-a302-05078f741abb
z4YVmfUFhtM,Avery 2 5 14 23,2023-05-14-avery-2-5-14-23.md,2023-05-14,468b7869-e4f3-466e-a324-5e8efe34b646
WSn5-6bB1tY,The Sangha US #69 | 05.27.23,2023-05-27-the-sangha-us-69-05-27-23.md,2023-05-27,7e5a455a-2da8-45bb-abbe-b2e936f2cf9b
cxLxjZjBXVA,The Sangha US #67 | 05.13.23,2023-05-13-the-sangha-us-67-05-13-23.md,2023-05-13,12dcb5af-ec81-4190-a45d-849ec3840b17
Ib9HqNSQttI,Martin Piti Sukkha Upikka 5 9 23,2023-05-09-martin-piti-sukkha-upikka-5-9-23.md,2023-05-09,8b3e378e-efdb-4d02-b95f-38ab70e25004
Z6uFGtpsfV4,The Sangha US #70 | 05.27.23,2023-05-27-the-sangha-us-70-05-27-23.md,2023-05-27,e3d1abb1-b976-4786-ad5b-cb1154983d64
BfMxz_wVzlU,The Sangha UK #128 | 05.07.23,2023-05-07-the-sangha-uk-128-05-07-23.md,2023-05-07,bca7d5eb-cc75-462f-833a-b5f78c9991ee
z-a1nX79DUY,MN 118: Anapanasati Sutta | The Sangha UK #132 | 05.24.23,2023-05-24-mn-118--anapanasati-sutta-the-sangha-uk-132-05-24-23.md,2023-05-24,3eed7fe5-4462-4698-b503-457a4b4d661e
mqdx9X9qfE0,The Sangha US #66 | 05.06.23,2023-05-06-the-sangha-us-66-05-06-23.md,2023-05-06,e5c05b49-f9f6-47b0-aa01-02e3b974be85
jYUyJ0sDFJM,MN 22: Alagaddupama Sutta - The Simile of the Snake | The Sangha UK #127 | 05.03.23,2023-05-03-mn-22--alagaddupama-sutta---the-simile-of-the-snake-the-sangha-uk-127-05-03-23.md,2023-05-03,6bcd9293-9397-4645-ae3e-f361c77f7fb7
TDiY6FlzuZw,The Sangha US #65 | 04.29.23,2023-04-29-the-sangha-us-65-04-29-23.md,2023-04-29,e668057e-437e-41e6-9189-83f011ac190a
F4CKpZTTKjw,The Sangha UK #126 | 04.30.23,2023-04-30-the-sangha-uk-126-04-30-23.md,2023-04-30,cb0a7a62-de40-47f4-9b49-4a39c71e1eb1
lMrCOUex9OY,Anicca and Goenka | The Sangha UK #130 | 05.14.23,2023-05-14-anicca-and-goenka-the-sangha-uk-130-05-14-23.md,2023-05-14,4c8fd793-a1d0-4fa2-9350-e8ec63b53c04
Lci2HSIO1jM,The Sangha US #64 | 04.22.23,2023-04-22-the-sangha-us-64-04-22-23.md,2023-04-22,593c57ae-8f0d-4f57-ac78-45a32e878d5e
MYMhT6QhyDI,The Sangha UK #124 | 04.23.23,2023-04-23-the-sangha-uk-124-04-23-23.md,2023-04-23,8320d785-83a9-411e-9c5c-58aa0e0b9eb6
4Yj8xgSODtA,SN 35.85: Sunnataloka Sutta and SN 41.6: Dutiyakamabhu Sutta | The Sangha UK #125  | 04.27.23,2023-04-27-sn-35-85--sunnataloka-sutta-and-sn-41-6--dutiyakamabhu-sutta-the-sangha-uk-125-04-27-23.md,2023-04-27,7f8c43d3-6ad1-442f-82a6-41ce7f763bac
ec3r_8p--kE,Avery 1 5 5 23,2023-05-05-avery-1-5-5-23.md,2023-05-05,6d712680-4fa7-437e-b61b-8172f91f6655
n22QufBUcQs,Gerry #5 | 05.04.23,2023-05-04-gerry-5-05-04-23.md,2023-05-04,5e7a8ff0-8d1f-4adc-8475-4af3b2e9eb2f
su0QkLfVeGc,Andrey 1 5 4 23,2023-05-04-andrey-1-5-4-23.md,2023-05-04,8517d59c-77e9-4bc5-bdc2-8674c76a9010
BReX6UmzyHs,Victor 5 2 23,2023-05-02-victor-5-2-23.md,2023-05-02,b82a3122-a1e4-4205-8cc2-cd02fa7e07f2
WGjarpFKCaU,Pietro #7 | 04.29.23,2023-04-29-pietro-7-04-29-23.md,2023-04-29,d5fe3a3e-bd47-4dfb-9717-09ff96aefc60
kwsGNxLZmAA,Martin 4 29 23,2023-04-29-martin-4-29-23.md,2023-04-29,a3d68fe8-f726-447c-ace9-20c11bc1b9c2
5SLpPCjKVNM,What Is The World? | Sangha US #1 | 08.21.21,2021-08-21-what-is-the-world--sangha-us-1-08-21-21.md,2021-08-21,91d722e6-8f59-4de9-91d3-8c9a3fbead38
6ZIDQpEh4WA,Bk BK 1st call 4 20 23,2023-04-20-bk-bk-1st-call-4-20-23.md,2023-04-20,e6d482f8-d8d7-4aea-9d5f-8d0f02bf3fa3
HQjzWVf6Hjc,Martin 4 14 23 1,2023-05-19-martin-4-14-23-1.md,2023-05-19,f266e52d-cda8-4e60-9ef9-e780a0215eee
qYlU2RVl4Uo,Generosity | The Sangha UK #123 | 04.23.23,2023-04-23-generosity-the-sangha-uk-123-04-23-23.md,2023-04-23,22d73cfd-bcce-45e9-95b8-abf79c29db5c
vKR9RHl5Ha0,Ben 14 Keyshawn 7 24 21,2021-07-24-ben-14-keyshawn-7-24-21.md,2021-07-24,523bbc70-0120-4712-8c2f-e6001322d133
V1L7dp8D__c,Corey W 4 1 231,2023-05-16-corey-w-4-1-231.md,2023-05-16,860f0ec5-d430-4dd3-a930-caebf2a06bd3
x7292qiFemc,Corey W 4 27 23,2023-04-27-corey-w-4-27-23.md,2023-04-27,51e24bb1-d131-42ee-bdce-eb0298e72358
U30JWezsrR8,Ben 14 7 24 21,2021-07-24-ben-14-7-24-21.md,2021-07-24,0d57ec1a-9c90-433b-8dac-dc1c6ded993d
eILMOuAEvBs,Victor 2 4 17 23,2023-04-17-victor-2-4-17-23.md,2023-04-17,5320fdda-f981-4801-ac65-80e7886552d2
mIaEj19Ig9A,Cathal #6 | 04.13.23,2023-04-13-cathal-6-04-13-23.md,2023-04-13,1e6c0d6c-9012-41f9-901f-8c767f59277f
qQmZ7eAZ84k,Corey 3 4 4 23,2023-04-04-corey-3-4-4-23.md,2023-04-04,2b87172f-2dcf-49c4-b102-a9255709cc5a
0L3AvEwLBEQ,Martin 4 14 23,2023-04-14-martin-4-14-23.md,2023-04-14,024b4e93-d3f2-469b-82a5-7f9c2520baa8
_IhTr3vlcZg,The Sangha UK #121 | 04.13.23,2023-04-13-the-sangha-uk-121-04-13-23.md,2023-04-13,d796b2ec-c6de-4a6b-80c4-c229047a1e7b
